country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,Population,Key,GDP per capita (constant 2015 US$),GDP growth (annual %),GNI (current US$),"Inflation, consumer prices (annual %)"
Russian Federation,RU,RUS,643,Proportion of individuals who own a mobile telephone,2017,95,Female,145293260,Russian Federation2017,9418.91,1.83,1.53E+12,3.68
Russian Federation,RU,RUS,643,Proportion of individuals who own a mobile telephone,2018,95,Female,145398106,Russian Federation2018,9674.79,2.81,1.62E+12,2.88
Russian Federation,RU,RUS,643,Proportion of individuals who own a mobile telephone,2019,97,Female,145453291,Russian Federation2019,9882.02,2.20,1.64E+12,4.47
Russian Federation,RU,RUS,643,Proportion of individuals who own a mobile telephone,2020,97,Female,145245148,Russian Federation2020,9632.33,-2.65,1.46E+12,3.38
Russian Federation,RU,RUS,643,Proportion of individuals who own a mobile telephone,2021,98,Female,144746762,Russian Federation2021,10206.95,5.61,1.8E+12,6.69
Russian Federation,RU,RUS,643,Proportion of individuals who own a mobile telephone,2022,99,Female,144236933,Russian Federation2022,10030.04,-2.07,2.22E+12,0.00
Russian Federation,RU,RUS,643,Proportion of individuals who own a mobile telephone,2017,95,Male,145293260,Russian Federation2017,9418.91,1.83,1.53E+12,3.68
Russian Federation,RU,RUS,643,Proportion of individuals who own a mobile telephone,2018,95,Male,145398106,Russian Federation2018,9674.79,2.81,1.62E+12,2.88
Russian Federation,RU,RUS,643,Proportion of individuals who own a mobile telephone,2019,97,Male,145453291,Russian Federation2019,9882.02,2.20,1.64E+12,4.47
Russian Federation,RU,RUS,643,Proportion of individuals who own a mobile telephone,2020,97,Male,145245148,Russian Federation2020,9632.33,-2.65,1.46E+12,3.38
Russian Federation,RU,RUS,643,Proportion of individuals who own a mobile telephone,2021,98,Male,144746762,Russian Federation2021,10206.95,5.61,1.8E+12,6.69
Russian Federation,RU,RUS,643,Proportion of individuals who own a mobile telephone,2022,99,Male,144236933,Russian Federation2022,10030.04,-2.07,2.22E+12,0.00
Russian Federation,RU,RUS,643,Proportion of individuals who own a mobile telephone,2017,95,Total,145293260,Russian Federation2017,9418.91,1.83,1.53E+12,3.68
Russian Federation,RU,RUS,643,Proportion of individuals who own a mobile telephone,2018,95,Total,145398106,Russian Federation2018,9674.79,2.81,1.62E+12,2.88
Russian Federation,RU,RUS,643,Proportion of individuals who own a mobile telephone,2019,97,Total,145453291,Russian Federation2019,9882.02,2.20,1.64E+12,4.47
Russian Federation,RU,RUS,643,Proportion of individuals who own a mobile telephone,2020,97,Total,145245148,Russian Federation2020,9632.33,-2.65,1.46E+12,3.38
Russian Federation,RU,RUS,643,Proportion of individuals who own a mobile telephone,2021,98,Total,144746762,Russian Federation2021,10206.95,5.61,1.8E+12,6.69
Russian Federation,RU,RUS,643,Proportion of individuals who own a mobile telephone,2022,99,Total,144236933,Russian Federation2022,10030.04,-2.07,2.22E+12,0.00
St. Vincent and the Grenadines,VC,VCT,670,Proportion of individuals who own a mobile telephone,2014,97,Total,107535,St. Vincent and the Grenadines2014,7116.35,1.25,738996296.3,0.19
St. Vincent and the Grenadines,VC,VCT,670,Proportion of individuals who own a mobile telephone,2015,95,Total,106960,St. Vincent and the Grenadines2015,7353.74,2.78,766874074.1,-1.73
St. Vincent and the Grenadines,VC,VCT,670,Proportion of individuals who own a mobile telephone,2016,94,Total,106349,St. Vincent and the Grenadines2016,7702.62,4.15,806337037,-0.15
Saudi Arabia,SA,SAU,682,Proportion of individuals who own a mobile telephone,2016,49,Female,30954198,Saudi Arabia2016,22035.80,1.88,6.81E+11,2.07
Saudi Arabia,SA,SAU,682,Proportion of individuals who own a mobile telephone,2017,92,Female,30977355,Saudi Arabia2017,22219.94,0.91,7.27E+11,-0.84
Saudi Arabia,SA,SAU,682,Proportion of individuals who own a mobile telephone,2018,92,Female,30196281,Saudi Arabia2018,23523.95,3.20,8.55E+11,2.46
Saudi Arabia,SA,SAU,682,Proportion of individuals who own a mobile telephone,2019,95,Female,30063799,Saudi Arabia2019,23886.98,1.10,8.47E+11,-2.09
Saudi Arabia,SA,SAU,682,Proportion of individuals who own a mobile telephone,2021,100,Female,30784383,Saudi Arabia2021,23633.86,5.08,8.87E+11,3.06
Saudi Arabia,SA,SAU,682,Proportion of individuals who own a mobile telephone,2022,100,Female,32175224,Saudi Arabia2022,24304.99,7.49,1.12E+12,2.47
Saudi Arabia,SA,SAU,682,Proportion of individuals who own a mobile telephone,2016,71,Male,30954198,Saudi Arabia2016,22035.80,1.88,6.81E+11,2.07
Saudi Arabia,SA,SAU,682,Proportion of individuals who own a mobile telephone,2017,96,Male,30977355,Saudi Arabia2017,22219.94,0.91,7.27E+11,-0.84
Saudi Arabia,SA,SAU,682,Proportion of individuals who own a mobile telephone,2018,97,Male,30196281,Saudi Arabia2018,23523.95,3.20,8.55E+11,2.46
Saudi Arabia,SA,SAU,682,Proportion of individuals who own a mobile telephone,2019,98,Male,30063799,Saudi Arabia2019,23886.98,1.10,8.47E+11,-2.09
Saudi Arabia,SA,SAU,682,Proportion of individuals who own a mobile telephone,2021,100,Male,30784383,Saudi Arabia2021,23633.86,5.08,8.87E+11,3.06
Saudi Arabia,SA,SAU,682,Proportion of individuals who own a mobile telephone,2022,100,Male,32175224,Saudi Arabia2022,24304.99,7.49,1.12E+12,2.47
Saudi Arabia,SA,SAU,682,Proportion of individuals who own a mobile telephone,2016,62,Total,30954198,Saudi Arabia2016,22035.80,1.88,6.81E+11,2.07
Saudi Arabia,SA,SAU,682,Proportion of individuals who own a mobile telephone,2017,94,Total,30977355,Saudi Arabia2017,22219.94,0.91,7.27E+11,-0.84
Saudi Arabia,SA,SAU,682,Proportion of individuals who own a mobile telephone,2018,95,Total,30196281,Saudi Arabia2018,23523.95,3.20,8.55E+11,2.46
Saudi Arabia,SA,SAU,682,Proportion of individuals who own a mobile telephone,2019,97,Total,30063799,Saudi Arabia2019,23886.98,1.10,8.47E+11,-2.09
Saudi Arabia,SA,SAU,682,Proportion of individuals who own a mobile telephone,2020,98,Total,31552510,Saudi Arabia2020,21944.79,-3.58,7.45E+11,3.45
Saudi Arabia,SA,SAU,682,Proportion of individuals who own a mobile telephone,2021,100,Total,30784383,Saudi Arabia2021,23633.86,5.08,8.87E+11,3.06
Saudi Arabia,SA,SAU,682,Proportion of individuals who own a mobile telephone,2022,100,Total,32175224,Saudi Arabia2022,24304.99,7.49,1.12E+12,2.47
Serbia,RS,SRB,688,Proportion of individuals who own a mobile telephone,2016,91,Female,7058322,Serbia2016,6024.96,2.98,39988171447,1.12
Serbia,RS,SRB,688,Proportion of individuals who own a mobile telephone,2017,92,Female,7020858,Serbia2017,6200.26,2.36,43120235148,3.13
Serbia,RS,SRB,688,Proportion of individuals who own a mobile telephone,2020,92,Female,6899126,Serbia2020,6850.97,-0.95,54250382218,1.58
Serbia,RS,SRB,688,Proportion of individuals who own a mobile telephone,2021,94,Female,6834326,Serbia2021,7465.68,7.95,63725727980,4.09
Serbia,RS,SRB,688,Proportion of individuals who own a mobile telephone,2022,96,Female,6664449,Serbia2022,7857.40,2.63,63640695712,11.98
Serbia,RS,SRB,688,Proportion of individuals who own a mobile telephone,2016,92,Male,7058322,Serbia2016,6024.96,2.98,39988171447,1.12
Serbia,RS,SRB,688,Proportion of individuals who own a mobile telephone,2017,93,Male,7020858,Serbia2017,6200.26,2.36,43120235148,3.13
Serbia,RS,SRB,688,Proportion of individuals who own a mobile telephone,2020,81,Male,6899126,Serbia2020,6850.97,-0.95,54250382218,1.58
Serbia,RS,SRB,688,Proportion of individuals who own a mobile telephone,2021,97,Male,6834326,Serbia2021,7465.68,7.95,63725727980,4.09
Serbia,RS,SRB,688,Proportion of individuals who own a mobile telephone,2022,95,Male,6664449,Serbia2022,7857.40,2.63,63640695712,11.98
Serbia,RS,SRB,688,Proportion of individuals who own a mobile telephone,2016,92,Total,7058322,Serbia2016,6024.96,2.98,39988171447,1.12
Serbia,RS,SRB,688,Proportion of individuals who own a mobile telephone,2017,93,Total,7020858,Serbia2017,6200.26,2.36,43120235148,3.13
Serbia,RS,SRB,688,Proportion of individuals who own a mobile telephone,2020,94,Total,6899126,Serbia2020,6850.97,-0.95,54250382218,1.58
Serbia,RS,SRB,688,Proportion of individuals who own a mobile telephone,2021,95,Total,6834326,Serbia2021,7465.68,7.95,63725727980,4.09
Serbia,RS,SRB,688,Proportion of individuals who own a mobile telephone,2022,96,Total,6664449,Serbia2022,7857.40,2.63,63640695712,11.98
Singapore,SG,SGP,702,Proportion of individuals who own a mobile telephone,2016,88,Female,5607283,Singapore2016,56899.49,3.59,3E+11,-0.53
Singapore,SG,SGP,702,Proportion of individuals who own a mobile telephone,2017,88,Female,5612253,Singapore2017,59414.65,4.51,3.19E+11,0.58
Singapore,SG,SGP,702,Proportion of individuals who own a mobile telephone,2018,93,Female,5638676,Singapore2018,61216.13,3.52,3.31E+11,0.44
Singapore,SG,SGP,702,Proportion of individuals who own a mobile telephone,2019,88,Female,5703569,Singapore2019,61333.66,1.35,3.33E+11,0.57
Singapore,SG,SGP,702,Proportion of individuals who own a mobile telephone,2020,88,Female,5685807,Singapore2020,59144.35,-3.87,3.02E+11,-0.18
Singapore,SG,SGP,702,Proportion of individuals who own a mobile telephone,2021,98,Female,5453566,Singapore2021,67638.65,9.69,3.69E+11,2.30
Singapore,SG,SGP,702,Proportion of individuals who own a mobile telephone,2022,99,Female,5637022,Singapore2022,67948.89,3.84,4.03E+11,6.12
Singapore,SG,SGP,702,Proportion of individuals who own a mobile telephone,2016,91,Male,5607283,Singapore2016,56899.49,3.59,3E+11,-0.53
Singapore,SG,SGP,702,Proportion of individuals who own a mobile telephone,2017,91,Male,5612253,Singapore2017,59414.65,4.51,3.19E+11,0.58
Singapore,SG,SGP,702,Proportion of individuals who own a mobile telephone,2018,94,Male,5638676,Singapore2018,61216.13,3.52,3.31E+11,0.44
Singapore,SG,SGP,702,Proportion of individuals who own a mobile telephone,2019,89,Male,5703569,Singapore2019,61333.66,1.35,3.33E+11,0.57
Singapore,SG,SGP,702,Proportion of individuals who own a mobile telephone,2020,89,Male,5685807,Singapore2020,59144.35,-3.87,3.02E+11,-0.18
Singapore,SG,SGP,702,Proportion of individuals who own a mobile telephone,2021,99,Male,5453566,Singapore2021,67638.65,9.69,3.69E+11,2.30
Singapore,SG,SGP,702,Proportion of individuals who own a mobile telephone,2022,99,Male,5637022,Singapore2022,67948.89,3.84,4.03E+11,6.12
Singapore,SG,SGP,702,Proportion of individuals who own a mobile telephone,2016,89,Total,5607283,Singapore2016,56899.49,3.59,3E+11,-0.53
Singapore,SG,SGP,702,Proportion of individuals who own a mobile telephone,2017,89,Total,5612253,Singapore2017,59414.65,4.51,3.19E+11,0.58
Singapore,SG,SGP,702,Proportion of individuals who own a mobile telephone,2018,94,Total,5638676,Singapore2018,61216.13,3.52,3.31E+11,0.44
Singapore,SG,SGP,702,Proportion of individuals who own a mobile telephone,2019,88,Total,5703569,Singapore2019,61333.66,1.35,3.33E+11,0.57
Singapore,SG,SGP,702,Proportion of individuals who own a mobile telephone,2020,88,Total,5685807,Singapore2020,59144.35,-3.87,3.02E+11,-0.18
Singapore,SG,SGP,702,Proportion of individuals who own a mobile telephone,2021,98,Total,5453566,Singapore2021,67638.65,9.69,3.69E+11,2.30
Singapore,SG,SGP,702,Proportion of individuals who own a mobile telephone,2022,99,Total,5637022,Singapore2022,67948.89,3.84,4.03E+11,6.12
Slovakia,SK,SVK,703,Proportion of individuals who own a mobile telephone,2020,74,Female,5458827,Slovakia2020,17763.86,-2.59,1.06E+11,1.94
Slovakia,SK,SVK,703,Proportion of individuals who own a mobile telephone,2020,78,Male,5458827,Slovakia2020,17763.86,-2.59,1.06E+11,1.94
Slovakia,SK,SVK,703,Proportion of individuals who own a mobile telephone,2020,76,Total,5458827,Slovakia2020,17763.86,-2.59,1.06E+11,1.94
Slovenia,SI,SVN,705,Proportion of individuals who own a mobile telephone,2022,98,Female,2112076,Slovenia2022,25276.94,2.70,58905498956,8.83
Slovenia,SI,SVN,705,Proportion of individuals who own a mobile telephone,2022,97,Male,2112076,Slovenia2022,25276.94,2.70,58905498956,8.83
Slovenia,SI,SVN,705,Proportion of individuals who own a mobile telephone,2022,98,Total,2112076,Slovenia2022,25276.94,2.70,58905498956,8.83
South Africa,ZA,ZAF,710,Proportion of individuals who own a mobile telephone,2016,55,Female,57259551,South Africa2016,6095.30,0.66,3.15E+11,6.57
South Africa,ZA,ZAF,710,Proportion of individuals who own a mobile telephone,2017,61,Female,57635162,South Africa2017,6125.69,1.16,3.71E+11,5.18
South Africa,ZA,ZAF,710,Proportion of individuals who own a mobile telephone,2018,81,Female,58613001,South Africa2018,6117.27,1.56,3.94E+11,4.52
South Africa,ZA,ZAF,710,Proportion of individuals who own a mobile telephone,2019,80,Female,59587885,South Africa2019,6032.83,0.26,3.8E+11,4.12
South Africa,ZA,ZAF,710,Proportion of individuals who own a mobile telephone,2016,52,Male,57259551,South Africa2016,6095.30,0.66,3.15E+11,6.57
South Africa,ZA,ZAF,710,Proportion of individuals who own a mobile telephone,2017,58,Male,57635162,South Africa2017,6125.69,1.16,3.71E+11,5.18
South Africa,ZA,ZAF,710,Proportion of individuals who own a mobile telephone,2018,78,Male,58613001,South Africa2018,6117.27,1.56,3.94E+11,4.52
South Africa,ZA,ZAF,710,Proportion of individuals who own a mobile telephone,2019,77,Male,59587885,South Africa2019,6032.83,0.26,3.8E+11,4.12
South Africa,ZA,ZAF,710,Proportion of individuals who own a mobile telephone,2016,54,Total,57259551,South Africa2016,6095.30,0.66,3.15E+11,6.57
South Africa,ZA,ZAF,710,Proportion of individuals who own a mobile telephone,2017,60,Total,57635162,South Africa2017,6125.69,1.16,3.71E+11,5.18
South Africa,ZA,ZAF,710,Proportion of individuals who own a mobile telephone,2018,80,Total,58613001,South Africa2018,6117.27,1.56,3.94E+11,4.52
South Africa,ZA,ZAF,710,Proportion of individuals who own a mobile telephone,2019,78,Total,59587885,South Africa2019,6032.83,0.26,3.8E+11,4.12
Spain,ES,ESP,724,Proportion of individuals who own a mobile telephone,2017,96,Female,46593236,Spain2017,27413.33,2.90,1.31E+12,1.96
Spain,ES,ESP,724,Proportion of individuals who own a mobile telephone,2019,97,Female,47134837,Spain2019,28291.63,1.96,1.4E+12,0.70
Spain,ES,ESP,724,Proportion of individuals who own a mobile telephone,2017,96,Male,46593236,Spain2017,27413.33,2.90,1.31E+12,1.96
Spain,ES,ESP,724,Proportion of individuals who own a mobile telephone,2019,97,Male,47134837,Spain2019,28291.63,1.96,1.4E+12,0.70
Spain,ES,ESP,724,Proportion of individuals who own a mobile telephone,2017,96,Total,46593236,Spain2017,27413.33,2.90,1.31E+12,1.96
Spain,ES,ESP,724,Proportion of individuals who own a mobile telephone,2019,97,Total,47134837,Spain2019,28291.63,1.96,1.4E+12,0.70
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of individuals who own a mobile telephone,2014,65,Female,4173398,"Palestinian Territory, Occupied2014",3227.85,-0.16,15472300000,1.73
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of individuals who own a mobile telephone,2018,83,Female,4569087,"Palestinian Territory, Occupied2018",3417.79,1.23,19062800000,-0.20
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of individuals who own a mobile telephone,2019,70,Female,4685306,"Palestinian Territory, Occupied2019",3378.43,1.36,19791500000,1.58
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of individuals who own a mobile telephone,2022,76,Female,5043612,"Palestinian Territory, Occupied2022",3099.96,4.08,23693000000,3.74
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of individuals who own a mobile telephone,2014,82,Male,4173398,"Palestinian Territory, Occupied2014",3227.85,-0.16,15472300000,1.73
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of individuals who own a mobile telephone,2018,94,Male,4569087,"Palestinian Territory, Occupied2018",3417.79,1.23,19062800000,-0.20
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of individuals who own a mobile telephone,2019,79,Male,4685306,"Palestinian Territory, Occupied2019",3378.43,1.36,19791500000,1.58
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of individuals who own a mobile telephone,2022,83,Male,5043612,"Palestinian Territory, Occupied2022",3099.96,4.08,23693000000,3.74
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of individuals who own a mobile telephone,2014,74,Total,4173398,"Palestinian Territory, Occupied2014",3227.85,-0.16,15472300000,1.73
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of individuals who own a mobile telephone,2018,89,Total,4569087,"Palestinian Territory, Occupied2018",3417.79,1.23,19062800000,-0.20
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of individuals who own a mobile telephone,2019,75,Total,4685306,"Palestinian Territory, Occupied2019",3378.43,1.36,19791500000,1.58
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of individuals who own a mobile telephone,2022,79,Total,5043612,"Palestinian Territory, Occupied2022",3099.96,4.08,23693000000,3.74
Sudan,SD,SDN,736,Proportion of individuals who own a mobile telephone,2016,54,Female,41259892,Sudan2016,1297.15,3.47,41763874767,17.75
Sudan,SD,SDN,736,Proportion of individuals who own a mobile telephone,2016,70,Male,41259892,Sudan2016,1297.15,3.47,41763874767,17.75
Sudan,SD,SDN,736,Proportion of individuals who own a mobile telephone,2016,63,Total,41259892,Sudan2016,1297.15,3.47,41763874767,17.75
Switzerland,CH,CHE,756,Proportion of individuals who own a mobile telephone,2019,92,Female,8575280,Switzerland2019,87123.66,1.14,6.96E+11,0.36
Switzerland,CH,CHE,756,Proportion of individuals who own a mobile telephone,2021,98,Female,8704546,Switzerland2021,88520.32,5.39,8E+11,0.58
Switzerland,CH,CHE,756,Proportion of individuals who own a mobile telephone,2019,94,Male,8575280,Switzerland2019,87123.66,1.14,6.96E+11,0.36
Switzerland,CH,CHE,756,Proportion of individuals who own a mobile telephone,2021,98,Male,8704546,Switzerland2021,88520.32,5.39,8E+11,0.58
Switzerland,CH,CHE,756,Proportion of individuals who own a mobile telephone,2019,93,Total,8575280,Switzerland2019,87123.66,1.14,6.96E+11,0.36
Switzerland,CH,CHE,756,Proportion of individuals who own a mobile telephone,2021,98,Total,8704546,Switzerland2021,88520.32,5.39,8E+11,0.58
Thailand,TH,THA,764,Proportion of individuals who own a mobile telephone,2013,73,Female,69845114,Thailand2013,5516.61,2.69,3.93E+11,2.18
Thailand,TH,THA,764,Proportion of individuals who own a mobile telephone,2014,77,Female,70216367,Thailand2014,5541.47,0.98,3.86E+11,1.90
Thailand,TH,THA,764,Proportion of individuals who own a mobile telephone,2015,79,Female,70540795,Thailand2015,5688.85,3.13,3.81E+11,-0.90
Thailand,TH,THA,764,Proportion of individuals who own a mobile telephone,2016,81,Female,70859841,Thailand2016,5857.78,3.44,3.94E+11,0.19
Thailand,TH,THA,764,Proportion of individuals who own a mobile telephone,2017,88,Female,71160187,Thailand2017,6076.74,4.18,4.36E+11,0.67
Thailand,TH,THA,764,Proportion of individuals who own a mobile telephone,2020,84,Female,71641484,Thailand2020,6035.19,-6.05,4.89E+11,-0.85
Thailand,TH,THA,764,Proportion of individuals who own a mobile telephone,2021,86,Female,71727332,Thailand2021,6122.49,1.57,4.89E+11,1.23
Thailand,TH,THA,764,Proportion of individuals who own a mobile telephone,2022,88,Female,71735329,Thailand2022,6272.58,2.46,4.81E+11,6.08
Thailand,TH,THA,764,Proportion of individuals who own a mobile telephone,2013,73,Male,69845114,Thailand2013,5516.61,2.69,3.93E+11,2.18
Thailand,TH,THA,764,Proportion of individuals who own a mobile telephone,2014,77,Male,70216367,Thailand2014,5541.47,0.98,3.86E+11,1.90
Thailand,TH,THA,764,Proportion of individuals who own a mobile telephone,2015,80,Male,70540795,Thailand2015,5688.85,3.13,3.81E+11,-0.90
Thailand,TH,THA,764,Proportion of individuals who own a mobile telephone,2016,82,Male,70859841,Thailand2016,5857.78,3.44,3.94E+11,0.19
Thailand,TH,THA,764,Proportion of individuals who own a mobile telephone,2017,88,Male,71160187,Thailand2017,6076.74,4.18,4.36E+11,0.67
Thailand,TH,THA,764,Proportion of individuals who own a mobile telephone,2020,83,Male,71641484,Thailand2020,6035.19,-6.05,4.89E+11,-0.85
Thailand,TH,THA,764,Proportion of individuals who own a mobile telephone,2021,87,Male,71727332,Thailand2021,6122.49,1.57,4.89E+11,1.23
Thailand,TH,THA,764,Proportion of individuals who own a mobile telephone,2022,89,Male,71735329,Thailand2022,6272.58,2.46,4.81E+11,6.08
Thailand,TH,THA,764,Proportion of individuals who own a mobile telephone,2013,73,Total,69845114,Thailand2013,5516.61,2.69,3.93E+11,2.18
Thailand,TH,THA,764,Proportion of individuals who own a mobile telephone,2014,77,Total,70216367,Thailand2014,5541.47,0.98,3.86E+11,1.90
Thailand,TH,THA,764,Proportion of individuals who own a mobile telephone,2015,79,Total,70540795,Thailand2015,5688.85,3.13,3.81E+11,-0.90
Thailand,TH,THA,764,Proportion of individuals who own a mobile telephone,2016,81,Total,70859841,Thailand2016,5857.78,3.44,3.94E+11,0.19
Thailand,TH,THA,764,Proportion of individuals who own a mobile telephone,2017,88,Total,71160187,Thailand2017,6076.74,4.18,4.36E+11,0.67
Thailand,TH,THA,764,Proportion of individuals who own a mobile telephone,2020,84,Total,71641484,Thailand2020,6035.19,-6.05,4.89E+11,-0.85
Thailand,TH,THA,764,Proportion of individuals who own a mobile telephone,2021,87,Total,71727332,Thailand2021,6122.49,1.57,4.89E+11,1.23
Thailand,TH,THA,764,Proportion of individuals who own a mobile telephone,2022,88,Total,71735329,Thailand2022,6272.58,2.46,4.81E+11,6.08
Togo,TG,TGO,768,Proportion of individuals who own a mobile telephone,2017,39,Female,8057140,Togo2017,774.28,4.01,6392420307,-0.98
Togo,TG,TGO,768,Proportion of individuals who own a mobile telephone,2017,49,Male,8057140,Togo2017,774.28,4.01,6392420307,-0.98
Togo,TG,TGO,768,Proportion of individuals who own a mobile telephone,2017,44,Total,8057140,Togo2017,774.28,4.01,6392420307,-0.98
Tonga,TO,TON,776,Proportion of individuals who own a mobile telephone,2021,62,Total,105490,Tonga2021,4683.30,0.36,547916482.1,5.64
Tunisia,TN,TUN,788,Proportion of individuals who own a mobile telephone,2019,77,Female,11875081,Tunisia2019,4154.96,1.59,40813336001,6.72
Tunisia,TN,TUN,788,Proportion of individuals who own a mobile telephone,2019,83,Male,11875081,Tunisia2019,4154.96,1.59,40813336001,6.72
Tunisia,TN,TUN,788,Proportion of individuals who own a mobile telephone,2015,82,Total,11402264,Tunisia2015,4014.95,0.97,44599350029,4.44
Tunisia,TN,TUN,788,Proportion of individuals who own a mobile telephone,2016,83,Total,11528674,Tunisia2016,4015.30,1.12,43403523130,3.63
Tunisia,TN,TUN,788,Proportion of individuals who own a mobile telephone,2017,89,Total,11650498,Tunisia2017,4062.23,2.24,41171063372,5.31
Tunisia,TN,TUN,788,Proportion of individuals who own a mobile telephone,2018,88,Total,11765514,Tunisia2018,4128.10,2.62,41650260478,7.31
Tunisia,TN,TUN,788,Proportion of individuals who own a mobile telephone,2019,80,Total,11875081,Tunisia2019,4154.96,1.59,40813336001,6.72
Turkey,TR,TUR,792,Proportion of individuals who own a mobile telephone,2020,89,Female,83384680,Turkey2020,12179.66,1.86,7.12E+11,12.28
Turkey,TR,TUR,792,Proportion of individuals who own a mobile telephone,2021,90,Female,84147318,Turkey2021,13449.93,11.44,8.09E+11,19.60
Turkey,TR,TUR,792,Proportion of individuals who own a mobile telephone,2022,92,Female,84979913,Turkey2022,14055.10,5.53,8.98E+11,72.31
Turkey,TR,TUR,792,Proportion of individuals who own a mobile telephone,2023,94,Female,85325965,Turkey2023,14713.57,5.11,1.11E+12,53.86
Turkey,TR,TUR,792,Proportion of individuals who own a mobile telephone,2020,96,Male,83384680,Turkey2020,12179.66,1.86,7.12E+11,12.28
Turkey,TR,TUR,792,Proportion of individuals who own a mobile telephone,2021,97,Male,84147318,Turkey2021,13449.93,11.44,8.09E+11,19.60
Turkey,TR,TUR,792,Proportion of individuals who own a mobile telephone,2022,97,Male,84979913,Turkey2022,14055.10,5.53,8.98E+11,72.31
Turkey,TR,TUR,792,Proportion of individuals who own a mobile telephone,2023,98,Male,85325965,Turkey2023,14713.57,5.11,1.11E+12,53.86
Turkey,TR,TUR,792,Proportion of individuals who own a mobile telephone,2020,93,Total,83384680,Turkey2020,12179.66,1.86,7.12E+11,12.28
Turkey,TR,TUR,792,Proportion of individuals who own a mobile telephone,2021,93,Total,84147318,Turkey2021,13449.93,11.44,8.09E+11,19.60
Turkey,TR,TUR,792,Proportion of individuals who own a mobile telephone,2022,94,Total,84979913,Turkey2022,14055.10,5.53,8.98E+11,72.31
Turkey,TR,TUR,792,Proportion of individuals who own a mobile telephone,2023,96,Total,85325965,Turkey2023,14713.57,5.11,1.11E+12,53.86
Ukraine,UA,UKR,804,Proportion of individuals who own a mobile telephone,2020,90,Female,44680014,Ukraine2020,2324.11,-3.75,1.6E+11,2.73
Ukraine,UA,UKR,804,Proportion of individuals who own a mobile telephone,2021,91,Female,44298640,Ukraine2021,2426.61,3.45,1.94E+11,9.36
Ukraine,UA,UKR,804,Proportion of individuals who own a mobile telephone,2020,89,Male,44680014,Ukraine2020,2324.11,-3.75,1.6E+11,2.73
Ukraine,UA,UKR,804,Proportion of individuals who own a mobile telephone,2021,90,Male,44298640,Ukraine2021,2426.61,3.45,1.94E+11,9.36
Ukraine,UA,UKR,804,Proportion of individuals who own a mobile telephone,2014,39,Total,45972380,Ukraine2014,2308.64,-10.08,1.32E+11,12.07
Ukraine,UA,UKR,804,Proportion of individuals who own a mobile telephone,2016,37,Total,45616832,Ukraine2016,2156.08,2.44,94324077170,13.91
Ukraine,UA,UKR,804,Proportion of individuals who own a mobile telephone,2020,89,Total,44680014,Ukraine2020,2324.11,-3.75,1.6E+11,2.73
Ukraine,UA,UKR,804,Proportion of individuals who own a mobile telephone,2021,91,Total,44298640,Ukraine2021,2426.61,3.45,1.94E+11,9.36
United Arab Emirates,AE,ARE,784,Proportion of individuals who own a mobile telephone,2016,99,Female,8935095,United Arab Emirates2016,43745.29,5.56,3.71E+11,1.62
United Arab Emirates,AE,ARE,784,Proportion of individuals who own a mobile telephone,2017,99,Female,9223225,United Arab Emirates2017,42690.21,0.74,3.93E+11,1.97
United Arab Emirates,AE,ARE,784,Proportion of individuals who own a mobile telephone,2018,100,Female,9346701,United Arab Emirates2018,42679.75,1.31,4.28E+11,3.07
United Arab Emirates,AE,ARE,784,Proportion of individuals who own a mobile telephone,2019,100,Female,9445785,United Arab Emirates2019,42700.13,1.11,4.2E+11,-1.93
United Arab Emirates,AE,ARE,784,Proportion of individuals who own a mobile telephone,2020,100,Female,9401038,United Arab Emirates2020,40776.63,-4.96,3.48E+11,-2.08
United Arab Emirates,AE,ARE,784,Proportion of individuals who own a mobile telephone,2021,100,Female,9575152,United Arab Emirates2021,41778.58,4.35,4.14E+11,0.18
United Arab Emirates,AE,ARE,784,Proportion of individuals who own a mobile telephone,2022,100,Female,10074977,United Arab Emirates2022,42687.72,7.51,5.03E+11,5.29
United Arab Emirates,AE,ARE,784,Proportion of individuals who own a mobile telephone,2016,99,Male,8935095,United Arab Emirates2016,43745.29,5.56,3.71E+11,1.62
United Arab Emirates,AE,ARE,784,Proportion of individuals who own a mobile telephone,2017,99,Male,9223225,United Arab Emirates2017,42690.21,0.74,3.93E+11,1.97
United Arab Emirates,AE,ARE,784,Proportion of individuals who own a mobile telephone,2018,100,Male,9346701,United Arab Emirates2018,42679.75,1.31,4.28E+11,3.07
United Arab Emirates,AE,ARE,784,Proportion of individuals who own a mobile telephone,2019,100,Male,9445785,United Arab Emirates2019,42700.13,1.11,4.2E+11,-1.93
